,type,details,baseline,threshold_pct,precision,recall,auc,train_set_num,train_start,test_start
477,LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,2,0.8133640552995391,0.023771043771043773,0.5059791488360833,2,2012-01-01,2013-01-01
478,LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,5,0.7373271889400922,0.05387205387205387,0.5061543439842987,2,2012-01-01,2013-01-01
479,LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,10,0.699677567941041,0.10228956228956229,0.5036021240060908,2,2012-01-01,2013-01-01
480,LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,20,0.6839437917530523,0.19993265993265993,0.4999225790548526,2,2012-01-01,2013-01-01
481,LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,30,0.6807432432432432,0.2985185185185185,0.497662350990337,2,2012-01-01,2013-01-01
482,LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,50,0.6818684355997788,0.4983838383838384,0.4974054236399285,2,2012-01-01,2013-01-01
483,LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
484,LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,2,0.7672811059907834,0.022424242424242423,0.503847384446772,2,2012-01-01,2013-01-01
485,LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,5,0.7253456221198157,0.05299663299663299,0.5047686971312463,2,2012-01-01,2013-01-01
486,LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,10,0.6941501612160295,0.10148148148148148,0.5023230653725039,2,2012-01-01,2013-01-01
487,LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,20,0.6814098134070491,0.1991919191919192,0.4987501086407313,2,2012-01-01,2013-01-01
488,LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,30,0.6801289926289926,0.29824915824915826,0.49723599811247465,2,2012-01-01,2013-01-01
489,LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,50,0.681499907868067,0.4981144781144781,0.49697907076206627,2,2012-01-01,2013-01-01
490,LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
491,LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,2,0.771889400921659,0.02255892255892256,0.5040605608857031,2,2012-01-01,2013-01-01
492,LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,5,0.7262672811059908,0.05306397306397306,0.5048752853507119,2,2012-01-01,2013-01-01
493,LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,10,0.6936895439889452,0.10141414141414141,0.5022164771530383,2,2012-01-01,2013-01-01
494,LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,20,0.6814098134070491,0.1991919191919192,0.4987501086407313,2,2012-01-01,2013-01-01
495,LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,30,0.6799754299754299,0.29818181818181816,0.49712940989300913,2,2012-01-01,2013-01-01
496,LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,50,0.6813156440022111,0.49797979797979797,0.4967658943231351,2,2012-01-01,2013-01-01
497,LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
498,LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,2,0.771889400921659,0.02255892255892256,0.5040605608857031,2,2012-01-01,2013-01-01
499,LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,5,0.7262672811059908,0.05306397306397306,0.5048752853507119,2,2012-01-01,2013-01-01
500,LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,10,0.6936895439889452,0.10141414141414141,0.5022164771530383,2,2012-01-01,2013-01-01
501,LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,20,0.6814098134070491,0.1991919191919192,0.4987501086407313,2,2012-01-01,2013-01-01
502,LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,30,0.6799754299754299,0.29818181818181816,0.49712940989300913,2,2012-01-01,2013-01-01
503,LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,50,0.6813156440022111,0.49797979797979797,0.4967658943231351,2,2012-01-01,2013-01-01
504,SVM,"penalty: l2, c: 0.1, seed: 12345",0.6841111162297876,1,0.9400921658986175,0.013737373737373737,0.505920750453345,2,2012-01-01,2013-01-01
505,SVM,"penalty: l2, c: 0.1, seed: 12345",0.6841111162297876,2,0.8018433179723502,0.023434343434343436,0.5054462077387555,2,2012-01-01,2013-01-01
506,SVM,"penalty: l2, c: 0.1, seed: 12345",0.6841111162297876,5,0.7327188940092166,0.05353535353535353,0.505621402886971,2,2012-01-01,2013-01-01
507,SVM,"penalty: l2, c: 0.1, seed: 12345",0.6841111162297876,10,0.6969138645785352,0.10188552188552188,0.5029625946892973,2,2012-01-01,2013-01-01
508,SVM,"penalty: l2, c: 0.1, seed: 12345",0.6841111162297876,20,0.6825616217461414,0.19952861952861953,0.49928304973805915,2,2012-01-01,2013-01-01
509,SVM,"penalty: l2, c: 0.1, seed: 12345",0.6841111162297876,30,0.6802825552825553,0.2983164983164983,0.4973425863319403,2,2012-01-01,2013-01-01
510,SVM,"penalty: l2, c: 0.1, seed: 12345",0.6841111162297876,50,0.6814077759351391,0.49804713804713807,0.49687248254260064,2,2012-01-01,2013-01-01
511,SVM,"penalty: l2, c: 1.0, seed: 12345",0.6841111162297876,1,0.9400921658986175,0.013737373737373737,0.505920750453345,2,2012-01-01,2013-01-01
512,SVM,"penalty: l2, c: 1.0, seed: 12345",0.6841111162297876,2,0.8018433179723502,0.023434343434343436,0.5054462077387555,2,2012-01-01,2013-01-01
513,SVM,"penalty: l2, c: 1.0, seed: 12345",0.6841111162297876,5,0.7327188940092166,0.05353535353535353,0.505621402886971,2,2012-01-01,2013-01-01
514,SVM,"penalty: l2, c: 1.0, seed: 12345",0.6841111162297876,10,0.6969138645785352,0.10188552188552188,0.5029625946892973,2,2012-01-01,2013-01-01
515,SVM,"penalty: l2, c: 1.0, seed: 12345",0.6841111162297876,20,0.6825616217461414,0.19952861952861953,0.49928304973805915,2,2012-01-01,2013-01-01
516,SVM,"penalty: l2, c: 1.0, seed: 12345",0.6841111162297876,30,0.6802825552825553,0.2983164983164983,0.4973425863319403,2,2012-01-01,2013-01-01
517,SVM,"penalty: l2, c: 1.0, seed: 12345",0.6841111162297876,50,0.6814077759351391,0.49804713804713807,0.49687248254260064,2,2012-01-01,2013-01-01
518,SVM,"penalty: l2, c: 10.0, seed: 12345",0.6841111162297876,1,0.9447004608294931,0.013804713804713804,0.5060273386728105,2,2012-01-01,2013-01-01
519,SVM,"penalty: l2, c: 10.0, seed: 12345",0.6841111162297876,2,0.8018433179723502,0.023434343434343436,0.5054462077387555,2,2012-01-01,2013-01-01
520,SVM,"penalty: l2, c: 10.0, seed: 12345",0.6841111162297876,5,0.7336405529953917,0.0536026936026936,0.5057279911064365,2,2012-01-01,2013-01-01
521,SVM,"penalty: l2, c: 10.0, seed: 12345",0.6841111162297876,10,0.6978350990327038,0.10202020202020202,0.5031757711282285,2,2012-01-01,2013-01-01
522,SVM,"penalty: l2, c: 10.0, seed: 12345",0.6841111162297876,20,0.6830223450817784,0.19966329966329965,0.49949622617699035,2,2012-01-01,2013-01-01
523,SVM,"penalty: l2, c: 10.0, seed: 12345",0.6841111162297876,30,0.6805896805896806,0.29845117845117847,0.49755576277087143,2,2012-01-01,2013-01-01
524,SVM,"penalty: l2, c: 10.0, seed: 12345",0.6841111162297876,50,0.6814077759351391,0.49804713804713807,0.49687248254260064,2,2012-01-01,2013-01-01
525,SVM,"penalty: l2, c: 100.0, seed: 12345",0.6841111162297876,1,0.8018433179723502,0.011717171717171718,0.5027231038693778,2,2012-01-01,2013-01-01
526,SVM,"penalty: l2, c: 100.0, seed: 12345",0.6841111162297876,2,0.7396313364055299,0.021616161616161617,0.5025683258131851,2,2012-01-01,2013-01-01
527,SVM,"penalty: l2, c: 100.0, seed: 12345",0.6841111162297876,5,0.7013824884792627,0.05124579124579125,0.5019974034251415,2,2012-01-01,2013-01-01
528,SVM,"penalty: l2, c: 100.0, seed: 12345",0.6841111162297876,10,0.684016582220175,0.1,0.4999781245442614,2,2012-01-01,2013-01-01
529,SVM,"penalty: l2, c: 100.0, seed: 12345",0.6841111162297876,20,0.677493665054135,0.19804713804713805,0.49693810890981666,2,2012-01-01,2013-01-01
530,SVM,"penalty: l2, c: 100.0, seed: 12345",0.6841111162297876,30,0.6769041769041769,0.29683501683501684,0.49499764550369774,2,2012-01-01,2013-01-01
531,SVM,"penalty: l2, c: 100.0, seed: 12345",0.6841111162297876,50,0.6801179288741478,0.4971043771043771,0.49538024747008264,2,2012-01-01,2013-01-01
532,Bagging_dtree,"n: 10, base: None",0.6841111162297876,1,0.7972350230414746,0.01164983164983165,0.5026165156499123,2,2012-01-01,2013-01-01
533,Bagging_dtree,"n: 10, base: None",0.6841111162297876,2,0.7511520737327189,0.021952861952861953,0.5031012669105129,2,2012-01-01,2013-01-01
534,Bagging_dtree,"n: 10, base: None",0.6841111162297876,5,0.6866359447004609,0.05016835016835017,0.5002919919136923,2,2012-01-01,2013-01-01
535,Bagging_dtree,"n: 10, base: None",0.6841111162297876,10,0.6904652233993551,0.10094276094276095,0.5014703596167793,2,2012-01-01,2013-01-01
536,Bagging_dtree,"n: 10, base: None",0.6841111162297876,20,0.6765722183828611,0.19777777777777777,0.4965117560319544,2,2012-01-01,2013-01-01
537,Bagging_dtree,"n: 10, base: None",0.6841111162297876,30,0.6767506142506142,0.2967676767676768,0.49489105728423216,2,2012-01-01,2013-01-01
538,Bagging_dtree,"n: 10, base: None",0.6841111162297876,50,0.6798415330753639,0.4969023569023569,0.4950604828116859,2,2012-01-01,2013-01-01
539,Bagging_dtree,"n: 50, base: None",0.6841111162297876,1,0.8387096774193549,0.012255892255892256,0.5035758096251023,2,2012-01-01,2013-01-01
540,Bagging_dtree,"n: 50, base: None",0.6841111162297876,2,0.7534562211981567,0.02202020202020202,0.5032078551299785,2,2012-01-01,2013-01-01
541,Bagging_dtree,"n: 50, base: None",0.6841111162297876,5,0.7032258064516129,0.05138047138047138,0.5022105798640726,2,2012-01-01,2013-01-01
542,Bagging_dtree,"n: 50, base: None",0.6841111162297876,10,0.6877015200368494,0.10053872053872054,0.5008308302999859,2,2012-01-01,2013-01-01
543,Bagging_dtree,"n: 50, base: None",0.6841111162297876,20,0.6791061967288643,0.1985185185185185,0.4976842264460757,2,2012-01-01,2013-01-01
544,Bagging_dtree,"n: 50, base: None",0.6841111162297876,30,0.6776719901719902,0.2971717171717172,0.49553058660102556,2,2012-01-01,2013-01-01
545,Bagging_dtree,"n: 50, base: None",0.6841111162297876,50,0.6803021927400037,0.49723905723905726,0.49559342390901384,2,2012-01-01,2013-01-01
546,Bagging_dtree,"n: 100, base: None",0.6841111162297876,1,0.8525345622119815,0.012457912457912458,0.5038955742834991,2,2012-01-01,2013-01-01
547,Bagging_dtree,"n: 100, base: None",0.6841111162297876,2,0.7465437788018433,0.02181818181818182,0.5028880904715817,2,2012-01-01,2013-01-01
548,Bagging_dtree,"n: 100, base: None",0.6841111162297876,5,0.7142857142857143,0.05218855218855219,0.5034896384976595,2,2012-01-01,2013-01-01
549,Bagging_dtree,"n: 100, base: None",0.6841111162297876,10,0.6909258406264395,0.10101010101010101,0.501576947836245,2,2012-01-01,2013-01-01
550,Bagging_dtree,"n: 100, base: None",0.6841111162297876,20,0.6791061967288643,0.1985185185185185,0.4976842264460757,2,2012-01-01,2013-01-01
551,Bagging_dtree,"n: 100, base: None",0.6841111162297876,30,0.6775184275184275,0.2971043771043771,0.49542399838156004,2,2012-01-01,2013-01-01
552,Bagging_dtree,"n: 100, base: None",0.6841111162297876,50,0.6803943246729316,0.4973063973063973,0.49570001212847936,2,2012-01-01,2013-01-01
553,ADABoost_dtree,"n: 10, base: None",0.6841111162297876,1,0.9539170506912442,0.013939393939393939,0.5062405151117415,2,2012-01-01,2013-01-01
554,ADABoost_dtree,"n: 10, base: None",0.6841111162297876,2,0.8018433179723502,0.023434343434343436,0.5054462077387555,2,2012-01-01,2013-01-01
555,ADABoost_dtree,"n: 10, base: None",0.6841111162297876,5,0.7336405529953917,0.0536026936026936,0.5057279911064365,2,2012-01-01,2013-01-01
556,ADABoost_dtree,"n: 10, base: None",0.6841111162297876,10,0.7005988023952096,0.10242424242424242,0.5038153004450219,2,2012-01-01,2013-01-01
557,ADABoost_dtree,"n: 10, base: None",0.6841111162297876,20,0.6841741534208707,0.2,0.5000291672743182,2,2012-01-01,2013-01-01
558,ADABoost_dtree,"n: 10, base: None",0.6841111162297876,30,0.6804361179361179,0.29838383838383836,0.49744917455140586,2,2012-01-01,2013-01-01
559,ADABoost_dtree,"n: 10, base: None",0.6841111162297876,50,0.6812235120692832,0.4979124579124579,0.4966593061036695,2,2012-01-01,2013-01-01
560,ADABoost_dtree,"n: 50, base: None",0.6841111162297876,1,0.9354838709677419,0.01367003367003367,0.5058141622338793,2,2012-01-01,2013-01-01
561,ADABoost_dtree,"n: 50, base: None",0.6841111162297876,2,0.8018433179723502,0.023434343434343436,0.5054462077387555,2,2012-01-01,2013-01-01
562,ADABoost_dtree,"n: 50, base: None",0.6841111162297876,5,0.7290322580645161,0.05326599326599327,0.5051950500091087,2,2012-01-01,2013-01-01
563,ADABoost_dtree,"n: 50, base: None",0.6841111162297876,10,0.6959926301243666,0.10175084175084174,0.5027494182503662,2,2012-01-01,2013-01-01
564,ADABoost_dtree,"n: 50, base: None",0.6841111162297876,20,0.6825616217461414,0.19952861952861953,0.49928304973805915,2,2012-01-01,2013-01-01
565,ADABoost_dtree,"n: 50, base: None",0.6841111162297876,30,0.6802825552825553,0.2983164983164983,0.4973425863319403,2,2012-01-01,2013-01-01
566,ADABoost_dtree,"n: 50, base: None",0.6841111162297876,50,0.6814077759351391,0.49804713804713807,0.49687248254260064,2,2012-01-01,2013-01-01
567,ADABoost_dtree,"n: 100, base: None",0.6841111162297876,1,0.9262672811059908,0.013535353535353536,0.5056009857949482,2,2012-01-01,2013-01-01
568,ADABoost_dtree,"n: 100, base: None",0.6841111162297876,2,0.7949308755760369,0.023232323232323233,0.5051264430803588,2,2012-01-01,2013-01-01
569,ADABoost_dtree,"n: 100, base: None",0.6841111162297876,5,0.727188940092166,0.05313131313131313,0.5049818735701775,2,2012-01-01,2013-01-01
570,ADABoost_dtree,"n: 100, base: None",0.6841111162297876,10,0.695071395670198,0.10161616161616162,0.5025362418114351,2,2012-01-01,2013-01-01
571,ADABoost_dtree,"n: 100, base: None",0.6841111162297876,20,0.6814098134070491,0.1991919191919192,0.4987501086407313,2,2012-01-01,2013-01-01
572,ADABoost_dtree,"n: 100, base: None",0.6841111162297876,30,0.6798218673218673,0.2981144781144781,0.49702282167354356,2,2012-01-01,2013-01-01
573,ADABoost_dtree,"n: 100, base: None",0.6841111162297876,50,0.6812235120692832,0.4979124579124579,0.4966593061036695,2,2012-01-01,2013-01-01
574,Random Forest,"n: 10, criterion: entropy",0.6841111162297876,1,0.7511520737327189,0.010976430976430977,0.5015506334552565,2,2012-01-01,2013-01-01
575,Random Forest,"n: 10, criterion: entropy",0.6841111162297876,2,0.6912442396313364,0.020202020202020204,0.5003299732044081,2,2012-01-01,2013-01-01
576,Random Forest,"n: 10, criterion: entropy",0.6841111162297876,5,0.6811059907834102,0.04976430976430976,0.4996524625968989,2,2012-01-01,2013-01-01
577,Random Forest,"n: 10, criterion: entropy",0.6841111162297876,10,0.6803316444035007,0.09946127946127946,0.4991254187885368,2,2012-01-01,2013-01-01
578,Random Forest,"n: 10, criterion: entropy",0.6841111162297876,20,0.6751900483759502,0.19737373737373737,0.49587222671516096,2,2012-01-01,2013-01-01
579,Random Forest,"n: 10, criterion: entropy",0.6841111162297876,30,0.675982800982801,0.29643097643097643,0.49435811618690423,2,2012-01-01,2013-01-01
580,Random Forest,"n: 10, criterion: entropy",0.6841111162297876,50,0.679657269209508,0.49676767676767675,0.4948473063727548,2,2012-01-01,2013-01-01
581,Random Forest,"n: 10, criterion: gini",0.6841111162297876,1,0.7649769585253456,0.011178451178451178,0.5018703981136532,2,2012-01-01,2013-01-01
582,Random Forest,"n: 10, criterion: gini",0.6841111162297876,2,0.7096774193548387,0.02074074074074074,0.5011826789601327,2,2012-01-01,2013-01-01
583,Random Forest,"n: 10, criterion: gini",0.6841111162297876,5,0.6930875576036867,0.05063973063973064,0.5010381094499514,2,2012-01-01,2013-01-01
584,Random Forest,"n: 10, criterion: gini",0.6841111162297876,10,0.6849378166743436,0.10013468013468013,0.5001913009831924,2,2012-01-01,2013-01-01
585,Random Forest,"n: 10, criterion: gini",0.6841111162297876,20,0.6765722183828611,0.19777777777777777,0.4965117560319544,2,2012-01-01,2013-01-01
586,Random Forest,"n: 10, criterion: gini",0.6841111162297876,30,0.6769041769041769,0.29683501683501684,0.49499764550369774,2,2012-01-01,2013-01-01
587,Random Forest,"n: 10, criterion: gini",0.6841111162297876,50,0.6798415330753639,0.4969023569023569,0.4950604828116859,2,2012-01-01,2013-01-01
588,Random Forest,"n: 50, criterion: entropy",0.6841111162297876,1,0.8617511520737328,0.012592592592592593,0.5041087507224301,2,2012-01-01,2013-01-01
589,Random Forest,"n: 50, criterion: entropy",0.6841111162297876,2,0.7511520737327189,0.021952861952861953,0.5031012669105129,2,2012-01-01,2013-01-01
590,Random Forest,"n: 50, criterion: entropy",0.6841111162297876,5,0.7152073732718894,0.05225589225589226,0.503596226717125,2,2012-01-01,2013-01-01
591,Random Forest,"n: 50, criterion: entropy",0.6841111162297876,10,0.6890833717181023,0.10074074074074074,0.5011505949583827,2,2012-01-01,2013-01-01
592,Random Forest,"n: 50, criterion: entropy",0.6841111162297876,20,0.6800276434001382,0.1987878787878788,0.49811057932393793,2,2012-01-01,2013-01-01
593,Random Forest,"n: 50, criterion: entropy",0.6841111162297876,30,0.6792076167076168,0.29784511784511786,0.49659646879568126,2,2012-01-01,2013-01-01
594,Random Forest,"n: 50, criterion: entropy",0.6841111162297876,50,0.6807628524046434,0.49757575757575756,0.49612636500634166,2,2012-01-01,2013-01-01
595,Random Forest,"n: 50, criterion: gini",0.6841111162297876,1,0.8571428571428571,0.012525252525252526,0.5040021625029647,2,2012-01-01,2013-01-01
596,Random Forest,"n: 50, criterion: gini",0.6841111162297876,2,0.7419354838709677,0.021683501683501683,0.5026749140326506,2,2012-01-01,2013-01-01
597,Random Forest,"n: 50, criterion: gini",0.6841111162297876,5,0.7078341013824885,0.05171717171717172,0.5027435209614005,2,2012-01-01,2013-01-01
598,Random Forest,"n: 50, criterion: gini",0.6841111162297876,10,0.688622754491018,0.10067340067340068,0.501044006738917,2,2012-01-01,2013-01-01
599,Random Forest,"n: 50, criterion: gini",0.6841111162297876,20,0.6791061967288643,0.1985185185185185,0.4976842264460757,2,2012-01-01,2013-01-01
600,Random Forest,"n: 50, criterion: gini",0.6841111162297876,30,0.6793611793611793,0.2979124579124579,0.49670305701514683,2,2012-01-01,2013-01-01
601,Random Forest,"n: 50, criterion: gini",0.6841111162297876,50,0.6803943246729316,0.4973063973063973,0.49570001212847936,2,2012-01-01,2013-01-01
602,Random Forest,"n: 100, criterion: entropy",0.6841111162297876,1,0.8433179723502304,0.012323232323232323,0.5036823978445679,2,2012-01-01,2013-01-01
603,Random Forest,"n: 100, criterion: entropy",0.6841111162297876,2,0.7488479262672811,0.021885521885521887,0.5029946786910473,2,2012-01-01,2013-01-01
604,Random Forest,"n: 100, criterion: entropy",0.6841111162297876,5,0.7096774193548387,0.05185185185185185,0.5029566974003316,2,2012-01-01,2013-01-01
605,Random Forest,"n: 100, criterion: entropy",0.6841111162297876,10,0.6863196683555965,0.10033670033670034,0.5005110656415892,2,2012-01-01,2013-01-01
606,Random Forest,"n: 100, criterion: entropy",0.6841111162297876,20,0.6786454733932273,0.19838383838383838,0.4974710500071445,2,2012-01-01,2013-01-01
607,Random Forest,"n: 100, criterion: entropy",0.6841111162297876,30,0.6782862407862408,0.29744107744107745,0.49595693947888786,2,2012-01-01,2013-01-01
608,Random Forest,"n: 100, criterion: entropy",0.6841111162297876,50,0.6806707204717155,0.4975084175084175,0.4960197767868761,2,2012-01-01,2013-01-01
609,Random Forest,"n: 100, criterion: gini",0.6841111162297876,1,0.8433179723502304,0.012323232323232323,0.5036823978445679,2,2012-01-01,2013-01-01
610,Random Forest,"n: 100, criterion: gini",0.6841111162297876,2,0.7442396313364056,0.02175084175084175,0.5027815022521163,2,2012-01-01,2013-01-01
611,Random Forest,"n: 100, criterion: gini",0.6841111162297876,5,0.7087557603686636,0.05178451178451179,0.502850109180866,2,2012-01-01,2013-01-01
612,Random Forest,"n: 100, criterion: gini",0.6841111162297876,10,0.6863196683555965,0.10033670033670034,0.5005110656415892,2,2012-01-01,2013-01-01
613,Random Forest,"n: 100, criterion: gini",0.6841111162297876,20,0.6784151117254089,0.1983164983164983,0.4973644617876789,2,2012-01-01,2013-01-01
614,Random Forest,"n: 100, criterion: gini",0.6841111162297876,30,0.6772113022113022,0.296969696969697,0.4952108219426288,2,2012-01-01,2013-01-01
615,Random Forest,"n: 100, criterion: gini",0.6841111162297876,50,0.6803021927400037,0.49723905723905726,0.49559342390901384,2,2012-01-01,2013-01-01
616,KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.6841111162297876,1,0.7695852534562212,0.011245791245791247,0.5019769863331187,2,2012-01-01,2013-01-01
617,KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.6841111162297876,2,0.716589861751152,0.020942760942760943,0.5015024436185295,2,2012-01-01,2013-01-01
618,KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.6841111162297876,5,0.695852534562212,0.05084175084175084,0.5013578741083481,2,2012-01-01,2013-01-01
619,KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.6841111162297876,10,0.6798710271764163,0.0993939393939394,0.4990188305690712,2,2012-01-01,2013-01-01
620,KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.6841111162297876,20,0.6754204100437687,0.19744107744107744,0.4959788149346266,2,2012-01-01,2013-01-01
621,KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.6841111162297876,30,0.6778255528255528,0.29723905723905725,0.4956371748204912,2,2012-01-01,2013-01-01
622,KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.6841111162297876,50,0.6801179288741478,0.4971043771043771,0.49538024747008264,2,2012-01-01,2013-01-01
623,KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.6841111162297876,1,0.7695852534562212,0.011245791245791247,0.5019769863331187,2,2012-01-01,2013-01-01
624,KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.6841111162297876,2,0.716589861751152,0.020942760942760943,0.5015024436185295,2,2012-01-01,2013-01-01
625,KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.6841111162297876,5,0.695852534562212,0.05084175084175084,0.5013578741083481,2,2012-01-01,2013-01-01
626,KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.6841111162297876,10,0.6798710271764163,0.0993939393939394,0.4990188305690712,2,2012-01-01,2013-01-01
627,KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.6841111162297876,20,0.6754204100437687,0.19744107744107744,0.4959788149346266,2,2012-01-01,2013-01-01
628,KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.6841111162297876,30,0.6778255528255528,0.29723905723905725,0.4956371748204912,2,2012-01-01,2013-01-01
629,KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.6841111162297876,50,0.6801179288741478,0.4971043771043771,0.49538024747008264,2,2012-01-01,2013-01-01
630,KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.6841111162297876,1,0.7373271889400922,0.010774410774410775,0.5012308687968597,2,2012-01-01,2013-01-01
631,KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.6841111162297876,2,0.7027649769585254,0.02053872053872054,0.500862914301736,2,2012-01-01,2013-01-01
632,KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.6841111162297876,5,0.688479262672811,0.0503030303030303,0.5005051683526235,2,2012-01-01,2013-01-01
633,KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.6841111162297876,10,0.6784891754951635,0.09919191919191919,0.4986990659106745,2,2012-01-01,2013-01-01
634,KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.6841111162297876,20,0.6724257083621286,0.19656565656565655,0.49459316808157405,2,2012-01-01,2013-01-01
635,KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.6841111162297876,30,0.6746007371007371,0.2958249158249158,0.4933988222117141,2,2012-01-01,2013-01-01
636,KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.6841111162297876,50,0.6791966095448683,0.49643097643097645,0.494314365275427,2,2012-01-01,2013-01-01
637,KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.6841111162297876,1,0.7373271889400922,0.010774410774410775,0.5012308687968597,2,2012-01-01,2013-01-01
638,KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.6841111162297876,2,0.7050691244239631,0.020606060606060607,0.5009695025212015,2,2012-01-01,2013-01-01
639,KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.6841111162297876,5,0.6847926267281106,0.050033670033670034,0.5000788154747613,2,2012-01-01,2013-01-01
640,KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.6841111162297876,10,0.6752648549055734,0.09872053872053872,0.4979529483744155,2,2012-01-01,2013-01-01
641,KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.6841111162297876,20,0.6761114950472241,0.19764309764309765,0.4962985795930232,2,2012-01-01,2013-01-01
642,KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.6841111162297876,30,0.675982800982801,0.29643097643097643,0.49435811618690423,2,2012-01-01,2013-01-01
643,KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.6841111162297876,50,0.679657269209508,0.49676767676767675,0.4948473063727548,2,2012-01-01,2013-01-01
644,Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.7153530916747798,1,0.9592760180995475,0.013419844912169647,0.505994045905019,3,2012-01-01,2013-07-01
645,Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.7153530916747798,2,0.8335220838052095,0.02329482513055863,0.5058010873982415,3,2012-01-01,2013-07-01
646,Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.7153530916747798,5,0.7717391304347826,0.05393258426966292,0.5069217487049874,3,2012-01-01,2013-07-01
647,Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.7153530916747798,10,0.7405478831786281,0.10352903940496914,0.5061870459512914,3,2012-01-01,2013-07-01
648,Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.7153530916747798,20,0.7270463036340994,0.20326000949517328,0.5057423178242649,3,2012-01-01,2013-07-01
649,Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.7153530916747798,30,0.7205283018867924,0.3021680645671784,0.5038123173615402,3,2012-01-01,2013-07-01
