,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1203,"Block Group 1, Census Tract 4309, Cook County, Illinois",36.7,405,67,21,62,14,18,4,12,16,19,66,62,40,0,851,0,839,0,17,031,430900,1
1204,"Block Group 2, Census Tract 4312, Cook County, Illinois",45.4,517,20,61,49,0,40,36,68,33,14,30,10,106,17,1347,19,1315,0,17,031,431200,2
1205,"Block Group 1, Census Tract 4312, Cook County, Illinois",41.0,583,104,28,17,11,0,0,66,31,8,21,77,82,28,1583,13,1512,0,17,031,431200,1
1206,"Block Group 3, Census Tract 4313.01, Cook County, Illinois",26.8,512,133,45,110,40,41,54,12,23,10,22,0,0,28,1507,34,1448,0,17,031,431301,3
1207,"Block Group 2, Census Tract 4313.01, Cook County, Illinois",36.5,570,97,89,49,21,12,25,43,70,11,29,31,51,0,1522,75,1396,0,17,031,431301,2
1208,"Block Group 1, Census Tract 4313.01, Cook County, Illinois",36.0,94,20,0,28,18,17,11,0,0,0,0,0,0,0,262,0,262,0,17,031,431301,1
1209,"Block Group 2, Census Tract 4313.02, Cook County, Illinois",25.6,293,99,28,61,0,29,15,0,0,10,14,37,0,0,728,0,728,0,17,031,431302,2
1210,"Block Group 1, Census Tract 4313.02, Cook County, Illinois",33.8,642,124,113,81,28,75,43,28,10,9,0,37,48,22,1214,17,1191,0,17,031,431302,1
1211,"Block Group 3, Census Tract 4313.02, Cook County, Illinois",22.5,684,141,111,64,27,27,37,0,9,17,43,19,55,52,2145,2,2143,0,17,031,431302,3
1212,"Block Group 3, Census Tract 4314, Cook County, Illinois",42.2,1008,280,94,151,117,34,0,45,74,38,55,34,26,0,2216,69,2135,12,17,031,431400,3
1213,"Block Group 1, Census Tract 4314, Cook County, Illinois",50.5,1343,211,134,245,37,25,68,47,68,32,84,152,102,93,1990,145,1735,0,17,031,431400,1
1214,"Block Group 2, Census Tract 4314, Cook County, Illinois",37.3,638,154,46,73,139,22,48,36,0,0,35,0,39,0,1815,193,1593,7,17,031,431400,2
1215,"Block Group 4, Census Tract 4314, Cook County, Illinois",54.7,151,0,26,0,15,16,0,25,0,0,55,14,0,0,292,0,256,0,17,031,431400,4
1216,"Block Group 4, Census Tract 4401.01, Cook County, Illinois",29.6,504,176,74,48,0,19,32,30,35,0,56,23,0,7,1200,47,1083,70,17,031,440101,4
1217,"Block Group 1, Census Tract 4401.01, Cook County, Illinois",33.5,598,161,31,40,55,20,58,40,14,10,79,65,25,0,1283,16,1267,0,17,031,440101,1
1218,"Block Group 2, Census Tract 4401.01, Cook County, Illinois",36.7,475,74,65,70,105,25,0,42,61,10,23,0,0,0,1109,0,1077,0,17,031,440101,2
1219,"Block Group 3, Census Tract 4401.01, Cook County, Illinois",31.5,211,30,55,20,0,36,20,0,0,12,9,0,0,106,315,0,304,0,17,031,440101,3
1220,"Block Group 1, Census Tract 4401.02, Cook County, Illinois",28.9,421,42,89,52,26,30,22,31,28,20,10,9,9,20,1004,180,824,0,17,031,440102,1
1221,"Block Group 4, Census Tract 4401.02, Cook County, Illinois",28.5,446,114,93,44,43,71,39,0,10,0,21,11,0,43,933,0,913,0,17,031,440102,4
1222,"Block Group 3, Census Tract 4401.02, Cook County, Illinois",35.1,436,56,78,0,38,60,21,20,8,0,10,71,65,0,823,20,794,0,17,031,440102,3
1223,"Block Group 2, Census Tract 4401.02, Cook County, Illinois",48.7,293,54,64,0,0,18,19,0,45,0,44,11,10,30,578,24,554,0,17,031,440102,2
1224,"Block Group 1, Census Tract 4402.01, Cook County, Illinois",47.5,626,107,62,64,64,0,20,104,75,0,36,30,15,0,970,0,970,0,17,031,440201,1
1225,"Block Group 3, Census Tract 4402.01, Cook County, Illinois",31.9,323,157,0,0,0,0,25,18,22,0,0,14,40,94,632,18,541,0,17,031,440201,3
1226,"Block Group 2, Census Tract 4402.01, Cook County, Illinois",40.6,655,79,110,0,37,115,0,146,0,0,55,0,58,0,1491,32,1440,0,17,031,440201,2
1227,"Block Group 4, Census Tract 4402.01, Cook County, Illinois",28.4,700,47,61,137,40,30,24,48,187,0,60,0,66,0,1618,61,1557,0,17,031,440201,4
1228,"Block Group 1, Census Tract 4402.02, Cook County, Illinois",31.7,590,155,23,31,35,30,25,27,0,36,27,41,73,22,1534,0,1534,0,17,031,440202,1
1229,"Block Group 3, Census Tract 4402.02, Cook County, Illinois",44.5,331,0,25,8,39,8,7,0,0,0,52,33,140,9,834,0,834,0,17,031,440202,3
1230,"Block Group 2, Census Tract 4402.02, Cook County, Illinois",58.7,715,104,125,101,71,25,0,64,30,16,44,50,22,40,1068,16,1023,29,17,031,440202,2
1231,"Block Group 5, Census Tract 4403, Cook County, Illinois",55.7,426,114,65,0,7,45,29,0,19,0,54,0,67,0,912,0,912,0,17,031,440300,5
1232,"Block Group 1, Census Tract 4403, Cook County, Illinois",47.9,273,0,0,23,10,38,10,0,17,18,78,20,26,0,676,0,624,0,17,031,440300,1
1233,"Block Group 3, Census Tract 4403, Cook County, Illinois",31.5,215,13,26,19,46,0,22,15,0,0,0,18,32,0,541,33,508,0,17,031,440300,3
1234,"Block Group 4, Census Tract 4403, Cook County, Illinois",48.8,434,91,0,61,0,0,36,0,34,0,43,54,44,0,1203,0,1203,0,17,031,440300,4
1235,"Block Group 2, Census Tract 4403, Cook County, Illinois",45.1,642,0,61,0,0,0,12,0,63,0,128,119,124,0,1443,20,1389,0,17,031,440300,2
1236,"Block Group 1, Census Tract 4406, Cook County, Illinois",54.3,367,69,7,30,6,14,15,0,9,0,29,46,61,7,858,0,858,0,17,031,440600,1
1237,"Block Group 2, Census Tract 4406, Cook County, Illinois",44.0,409,30,37,17,8,24,7,5,0,0,82,52,45,0,1115,0,1115,0,17,031,440600,2
1238,"Block Group 2, Census Tract 4407, Cook County, Illinois",56.0,337,72,11,8,27,31,6,4,16,4,32,50,23,0,620,19,593,0,17,031,440700,2
1239,"Block Group 1, Census Tract 4407, Cook County, Illinois",34.3,309,31,24,8,28,60,0,17,23,27,6,5,36,0,893,11,882,0,17,031,440700,1
1240,"Block Group 1, Census Tract 4408, Cook County, Illinois",53.4,364,128,31,35,30,46,26,21,0,0,20,0,13,0,722,10,712,0,17,031,440800,1
1241,"Block Group 2, Census Tract 4408, Cook County, Illinois",32.3,322,55,45,53,10,21,24,32,17,0,22,8,35,0,831,0,819,12,17,031,440800,2
1242,"Block Group 1, Census Tract 4409, Cook County, Illinois",44.1,292,20,20,59,0,34,10,6,6,9,47,7,0,1,752,2,735,0,17,031,440900,1
1243,"Block Group 2, Census Tract 4409, Cook County, Illinois",45.1,364,67,61,24,26,0,24,36,10,0,24,21,71,0,821,0,821,0,17,031,440900,2
1244,"Block Group 3, Census Tract 4409, Cook County, Illinois",34.2,297,64,47,12,0,7,11,6,9,27,10,27,0,0,829,0,816,0,17,031,440900,3
1245,"Block Group 4, Census Tract 4503, Cook County, Illinois",50.1,225,0,27,14,9,0,7,25,0,10,54,21,16,0,507,0,507,0,17,031,450300,4
1246,"Block Group 1, Census Tract 4503, Cook County, Illinois",44.5,466,45,14,14,0,15,57,38,32,17,32,42,68,0,1216,0,1216,0,17,031,450300,1
1247,"Block Group 3, Census Tract 4503, Cook County, Illinois",40.2,440,49,0,24,43,14,61,46,0,8,56,16,44,0,1352,0,1336,0,17,031,450300,3
1248,"Block Group 2, Census Tract 4503, Cook County, Illinois",49.6,230,44,9,6,8,8,0,7,64,0,8,25,26,0,575,12,523,0,17,031,450300,2
1249,"Block Group 1, Census Tract 4601, Cook County, Illinois",43.6,340,48,42,24,20,28,19,38,6,41,19,0,29,172,684,0,670,0,17,031,460100,1
1250,"Block Group 4, Census Tract 4601, Cook County, Illinois",41.6,224,35,12,15,22,33,25,0,0,0,0,0,50,76,456,18,438,0,17,031,460100,4
1251,"Block Group 3, Census Tract 4601, Cook County, Illinois",23.5,203,39,36,0,8,22,37,0,11,19,0,31,0,211,371,34,337,0,17,031,460100,3
1252,"Block Group 2, Census Tract 4601, Cook County, Illinois",34.5,338,22,78,0,23,0,34,35,40,0,52,8,27,239,924,0,802,0,17,031,460100,2
1253,"Block Group 2, Census Tract 4602, Cook County, Illinois",29.9,548,77,73,56,33,26,13,28,29,13,19,41,30,858,990,203,787,0,17,031,460200,2
1254,"Block Group 1, Census Tract 4602, Cook County, Illinois",33.6,287,80,17,50,12,35,24,0,0,0,41,11,17,450,380,64,316,0,17,031,460200,1
1255,"Block Group 1, Census Tract 4603.01, Cook County, Illinois",28.9,381,24,15,37,0,72,0,52,16,27,24,38,29,442,803,27,776,0,17,031,460301,1
1256,"Block Group 3, Census Tract 4603.01, Cook County, Illinois",23.1,290,62,15,30,37,9,2,26,32,0,35,21,10,233,684,8,676,0,17,031,460301,3
1257,"Block Group 2, Census Tract 4603.01, Cook County, Illinois",40.1,282,63,10,60,0,16,7,0,11,15,22,39,22,206,549,18,519,0,17,031,460301,2
1258,"Block Group 3, Census Tract 4603.02, Cook County, Illinois",34.9,317,35,53,54,60,0,0,16,13,14,26,16,5,104,719,7,712,0,17,031,460302,3
1259,"Block Group 2, Census Tract 4603.02, Cook County, Illinois",20.0,238,27,2,24,32,38,22,0,40,21,0,16,16,128,631,0,597,0,17,031,460302,2
1260,"Block Group 1, Census Tract 4603.02, Cook County, Illinois",32.7,197,40,0,44,45,0,0,35,0,0,0,33,0,0,615,12,603,0,17,031,460302,1
1261,"Block Group 4, Census Tract 4603.02, Cook County, Illinois",40.7,458,140,26,39,33,72,8,0,1,26,24,68,0,15,1256,30,1226,0,17,031,460302,4
1262,"Block Group 3, Census Tract 4604, Cook County, Illinois",26.5,322,11,28,64,27,23,10,29,0,9,51,30,26,0,1026,0,1026,0,17,031,460400,3
1263,"Block Group 1, Census Tract 4604, Cook County, Illinois",45.3,409,29,30,48,23,25,54,29,0,0,31,56,76,0,940,24,916,0,17,031,460400,1
1264,"Block Group 2, Census Tract 4604, Cook County, Illinois",43.9,329,54,10,0,25,11,0,0,47,8,20,39,54,16,849,21,820,0,17,031,460400,2
1265,"Block Group 4, Census Tract 4604, Cook County, Illinois",46.6,212,16,30,19,10,16,8,25,10,8,20,7,10,0,627,17,610,0,17,031,460400,4
1266,"Block Group 7, Census Tract 4605, Cook County, Illinois",38.9,575,53,76,80,54,63,0,51,65,55,37,0,23,0,1034,0,1034,0,17,031,460500,7
1267,"Block Group 5, Census Tract 4605, Cook County, Illinois",33.8,273,21,0,0,16,58,0,51,0,0,0,10,77,0,694,0,694,0,17,031,460500,5
1268,"Block Group 6, Census Tract 4605, Cook County, Illinois",49.8,467,16,0,0,33,38,55,48,21,0,20,85,13,0,1207,0,1207,0,17,031,460500,6
1269,"Block Group 3, Census Tract 4605, Cook County, Illinois",46.5,273,15,0,0,63,44,0,12,5,17,0,40,43,0,677,0,677,0,17,031,460500,3
1270,"Block Group 2, Census Tract 4605, Cook County, Illinois",60.2,145,0,19,12,0,0,13,0,0,0,11,38,39,31,261,17,244,0,17,031,460500,2
1271,"Block Group 4, Census Tract 4605, Cook County, Illinois",47.4,342,56,46,11,23,83,31,0,39,0,0,14,29,0,706,0,706,0,17,031,460500,4
1272,"Block Group 1, Census Tract 4605, Cook County, Illinois",50.2,134,0,0,0,45,0,25,0,14,0,16,16,18,0,206,0,206,0,17,031,460500,1
1273,"Block Group 1, Census Tract 4606, Cook County, Illinois",34.1,355,41,8,39,40,9,34,14,34,9,53,19,46,213,831,90,741,0,17,031,460600,1
1274,"Block Group 2, Census Tract 4607, Cook County, Illinois",26.5,175,28,0,37,0,0,0,9,0,0,22,43,17,327,251,0,251,0,17,031,460700,2
1275,"Block Group 3, Census Tract 4607, Cook County, Illinois",37.4,298,18,42,11,0,0,39,52,0,0,44,0,46,461,537,69,447,15,17,031,460700,3
1276,"Block Group 1, Census Tract 4607, Cook County, Illinois",14.3,410,185,97,0,61,26,0,0,0,5,25,11,0,229,970,29,898,0,17,031,460700,1
1277,"Block Group 1, Census Tract 4610, Cook County, Illinois",48.4,823,210,233,115,70,24,18,14,0,20,29,52,20,453,1080,99,970,0,17,031,461000,1
1278,"Block Group 1, Census Tract 4701, Cook County, Illinois",41.0,447,0,24,87,93,18,5,38,33,0,20,2,73,0,1166,0,1166,0,17,031,470100,1
1279,"Block Group 2, Census Tract 4701, Cook County, Illinois",52.2,518,160,74,12,34,31,29,38,26,26,0,29,24,33,1055,10,1031,0,17,031,470100,2
1280,"Block Group 1, Census Tract 4801, Cook County, Illinois",50.1,411,36,16,9,12,16,10,32,9,35,27,46,55,0,930,14,911,0,17,031,480100,1
1281,"Block Group 2, Census Tract 4801, Cook County, Illinois",50.6,468,10,4,21,43,17,16,29,5,22,46,24,125,0,1278,0,1273,0,17,031,480100,2
1282,"Block Group 1, Census Tract 4802, Cook County, Illinois",56.8,294,35,27,12,29,17,51,12,17,17,6,28,27,0,563,0,549,0,17,031,480200,1
1283,"Block Group 2, Census Tract 4802, Cook County, Illinois",44.0,222,3,24,19,0,11,10,9,20,5,34,25,32,0,580,0,574,0,17,031,480200,2
1284,"Block Group 1, Census Tract 4803, Cook County, Illinois",57.0,339,32,40,11,52,50,0,5,6,10,6,11,36,30,654,7,641,0,17,031,480300,1
1285,"Block Group 2, Census Tract 4803, Cook County, Illinois",42.2,200,17,18,27,5,5,29,0,16,0,16,21,28,1,474,6,456,5,17,031,480300,2
1286,"Block Group 6, Census Tract 4804, Cook County, Illinois",67.8,260,12,12,12,12,0,0,31,35,0,35,52,21,0,474,24,450,0,17,031,480400,6
1287,"Block Group 4, Census Tract 4804, Cook County, Illinois",57.6,338,29,12,0,12,13,21,27,13,0,109,27,35,0,656,27,629,0,17,031,480400,4
1288,"Block Group 3, Census Tract 4804, Cook County, Illinois",48.2,460,19,31,65,75,19,0,0,0,32,0,0,88,35,1197,0,1197,0,17,031,480400,3
1289,"Block Group 7, Census Tract 4804, Cook County, Illinois",55.9,226,0,0,13,24,19,0,25,0,0,25,0,90,0,502,0,502,0,17,031,480400,7
1290,"Block Group 1, Census Tract 4804, Cook County, Illinois",48.2,372,13,40,28,52,0,33,0,24,39,0,29,0,0,1092,36,1056,0,17,031,480400,1
1291,"Block Group 2, Census Tract 4804, Cook County, Illinois",42.1,265,36,25,0,0,0,0,0,0,73,72,0,23,44,910,61,819,0,17,031,480400,2
1292,"Block Group 5, Census Tract 4804, Cook County, Illinois",53.1,299,0,13,20,0,0,14,36,39,0,49,13,23,0,752,0,752,0,17,031,480400,5
1293,"Block Group 2, Census Tract 4805, Cook County, Illinois",53.3,259,47,22,70,0,0,24,20,0,4,21,8,22,184,347,35,304,8,17,031,480500,2
1294,"Block Group 1, Census Tract 4805, Cook County, Illinois",47.1,433,23,32,0,60,0,25,14,8,15,68,43,54,36,1110,9,1101,0,17,031,480500,1
1295,"Block Group 3, Census Tract 4805, Cook County, Illinois",35.2,425,21,23,47,35,61,18,31,0,17,49,0,27,127,1212,0,1212,0,17,031,480500,3
1296,"Block Group 1, Census Tract 4903, Cook County, Illinois",37.3,445,32,28,34,10,24,45,31,34,0,31,69,26,9,1351,6,1319,0,17,031,490300,1
1297,"Block Group 2, Census Tract 4903, Cook County, Illinois",46.4,423,47,11,51,0,19,0,21,5,13,65,59,70,34,1036,6,1001,0,17,031,490300,2
1298,"Block Group 1, Census Tract 4904, Cook County, Illinois",48.1,360,14,25,20,19,6,40,6,24,27,24,45,50,0,839,0,839,0,17,031,490400,1
1299,"Block Group 1, Census Tract 4905, Cook County, Illinois",36.2,253,22,19,0,5,0,6,5,12,31,23,41,39,18,799,62,688,13,17,031,490500,1
1300,"Block Group 2, Census Tract 4905, Cook County, Illinois",44.2,476,35,20,25,30,11,39,31,34,5,74,12,53,4,1263,0,1243,0,17,031,490500,2
1301,"Block Group 1, Census Tract 4906, Cook County, Illinois",45.0,550,70,11,39,26,5,67,78,42,19,19,36,60,0,1558,23,1525,10,17,031,490600,1
1302,"Block Group 3, Census Tract 4907, Cook County, Illinois",42.3,442,72,30,48,11,7,29,37,19,47,41,29,29,13,1351,0,1351,0,17,031,490700,3
1303,"Block Group 2, Census Tract 4907, Cook County, Illinois",31.5,174,19,5,18,0,0,6,7,5,15,0,52,14,0,750,0,750,0,17,031,490700,2
1304,"Block Group 1, Census Tract 4907, Cook County, Illinois",37.2,261,21,13,20,23,43,25,21,10,0,7,17,34,0,720,0,707,0,17,031,490700,1
1305,"Block Group 5, Census Tract 4908, Cook County, Illinois",31.9,248,54,74,0,44,0,34,0,0,10,0,24,8,0,817,0,779,0,17,031,490800,5
1306,"Block Group 3, Census Tract 4908, Cook County, Illinois",50.9,351,62,0,42,0,47,79,9,0,10,27,8,29,0,880,9,871,0,17,031,490800,3
1307,"Block Group 4, Census Tract 4908, Cook County, Illinois",35.7,356,40,9,17,8,58,0,10,48,77,0,13,25,0,1073,0,1073,0,17,031,490800,4
1308,"Block Group 1, Census Tract 4908, Cook County, Illinois",47.7,223,0,19,27,21,0,26,12,13,0,21,37,27,0,574,0,574,0,17,031,490800,1
1309,"Block Group 2, Census Tract 4908, Cook County, Illinois",43.4,255,10,12,0,0,37,9,0,7,8,51,12,71,16,750,10,722,0,17,031,490800,2
1310,"Block Group 3, Census Tract 4909.01, Cook County, Illinois",34.2,348,72,32,7,29,9,35,19,29,0,19,51,4,0,881,0,881,0,17,031,490901,3
1311,"Block Group 1, Census Tract 4909.01, Cook County, Illinois",38.3,661,29,56,115,10,35,0,56,25,89,5,35,104,26,1814,0,1809,0,17,031,490901,1
1312,"Block Group 2, Census Tract 4909.01, Cook County, Illinois",44.0,411,38,15,31,22,18,61,30,9,22,48,58,34,51,996,5,984,0,17,031,490901,2
1313,"Block Group 1, Census Tract 4909.02, Cook County, Illinois",27.9,406,7,0,10,32,20,8,17,43,86,16,67,57,0,1276,0,1252,24,17,031,490902,1
1314,"Block Group 3, Census Tract 4909.02, Cook County, Illinois",44.2,425,60,70,22,17,26,0,35,7,33,8,56,46,0,975,9,945,0,17,031,490902,3
1315,"Block Group 4, Census Tract 4909.02, Cook County, Illinois",45.2,348,12,0,23,34,9,21,0,15,38,27,36,53,8,1010,0,1010,0,17,031,490902,4
1316,"Block Group 2, Census Tract 4909.02, Cook County, Illinois",51.9,770,149,127,108,35,9,38,21,21,24,66,27,61,17,1713,14,1699,0,17,031,490902,2
1317,"Block Group 4, Census Tract 4910, Cook County, Illinois",22.5,254,18,29,8,17,0,16,5,28,0,27,80,9,0,1428,4,1403,1,17,031,491000,4
1318,"Block Group 2, Census Tract 4910, Cook County, Illinois",25.0,302,24,56,34,28,18,24,40,21,0,13,11,33,0,1183,0,1183,0,17,031,491000,2
1319,"Block Group 3, Census Tract 4910, Cook County, Illinois",41.0,145,17,0,30,16,13,0,0,0,0,31,29,0,0,403,9,363,0,17,031,491000,3
1320,"Block Group 5, Census Tract 4910, Cook County, Illinois",33.4,361,143,8,22,45,24,39,10,0,13,34,4,9,0,1237,37,1189,11,17,031,491000,5
1321,"Block Group 1, Census Tract 4910, Cook County, Illinois",56.1,109,24,0,17,0,0,0,0,0,0,0,22,34,0,333,0,333,0,17,031,491000,1
1322,"Block Group 3, Census Tract 4911, Cook County, Illinois",43.7,221,26,24,0,16,0,0,18,8,0,8,16,50,24,564,0,564,0,17,031,491100,3
1323,"Block Group 4, Census Tract 4911, Cook County, Illinois",55.3,345,8,0,36,44,16,11,25,24,9,7,50,42,17,1303,117,1142,0,17,031,491100,4
1324,"Block Group 5, Census Tract 4911, Cook County, Illinois",47.9,371,62,25,0,8,0,24,24,30,16,36,32,25,31,992,0,992,0,17,031,491100,5
1325,"Block Group 2, Census Tract 4911, Cook County, Illinois",35.2,286,33,45,49,0,8,0,0,9,10,15,31,27,25,858,0,858,0,17,031,491100,2
1326,"Block Group 1, Census Tract 4911, Cook County, Illinois",46.1,217,37,0,9,65,16,25,6,0,0,0,16,0,54,620,0,620,0,17,031,491100,1
1327,"Block Group 2, Census Tract 4912, Cook County, Illinois",55.2,247,6,37,0,0,17,5,9,20,19,4,23,62,23,612,11,542,0,17,031,491200,2
1328,"Block Group 3, Census Tract 4912, Cook County, Illinois",47.2,226,15,0,0,64,34,3,0,5,22,11,25,0,0,661,0,610,19,17,031,491200,3
1329,"Block Group 1, Census Tract 4912, Cook County, Illinois",29.6,221,22,47,17,13,26,0,8,0,11,0,9,37,0,801,0,786,15,17,031,491200,1
1330,"Block Group 3, Census Tract 4913, Cook County, Illinois",23.9,117,0,17,6,4,23,10,13,4,0,22,5,13,37,527,4,496,0,17,031,491300,3
1331,"Block Group 1, Census Tract 4913, Cook County, Illinois",24.6,168,43,45,8,0,11,5,13,0,0,11,5,12,0,688,0,688,0,17,031,491300,1
1332,"Block Group 4, Census Tract 4913, Cook County, Illinois",36.9,188,41,32,4,20,31,0,0,5,11,5,26,5,0,617,0,617,0,17,031,491300,4
1333,"Block Group 2, Census Tract 4913, Cook County, Illinois",40.8,161,33,5,24,8,15,0,6,10,0,5,5,20,0,596,28,568,0,17,031,491300,2
1334,"Block Group 2, Census Tract 4914, Cook County, Illinois",39.5,249,0,53,52,12,0,32,8,34,21,0,12,0,0,667,34,616,0,17,031,491400,2
1335,"Block Group 1, Census Tract 4914, Cook County, Illinois",18.8,374,92,64,77,0,34,0,42,0,0,0,0,65,0,1353,26,1327,0,17,031,491400,1
1336,"Block Group 3, Census Tract 4914, Cook County, Illinois",45.1,507,63,45,13,33,53,83,31,60,0,5,37,33,76,1125,30,1095,0,17,031,491400,3
1337,"Block Group 1, Census Tract 5001, Cook County, Illinois",44.4,305,12,49,10,0,0,30,17,23,10,24,8,34,0,665,29,636,0,17,031,500100,1
1338,"Block Group 4, Census Tract 5001, Cook County, Illinois",40.8,700,110,78,10,19,41,16,30,47,84,80,69,116,0,1310,0,1310,0,17,031,500100,4
1339,"Block Group 2, Census Tract 5001, Cook County, Illinois",60.9,243,0,43,21,0,0,22,11,40,0,17,50,18,15,487,0,487,0,17,031,500100,2
1340,"Block Group 3, Census Tract 5001, Cook County, Illinois",48.8,316,18,57,13,12,78,31,27,17,18,21,8,7,9,597,9,588,0,17,031,500100,3
1341,"Block Group 1, Census Tract 5002, Cook County, Illinois",27.8,572,155,22,52,33,20,35,5,55,11,26,42,60,13,1503,0,1482,0,17,031,500200,1
1342,"Block Group 2, Census Tract 5002, Cook County, Illinois",37.6,218,16,0,6,30,27,4,0,14,20,0,39,38,0,597,30,554,0,17,031,500200,2
1343,"Block Group 1, Census Tract 5003, Cook County, Illinois",40.9,282,48,9,28,0,8,15,48,20,22,21,0,24,218,373,196,137,0,17,031,500300,1
1344,"Block Group 2, Census Tract 5003, Cook County, Illinois",50.1,447,39,29,60,35,13,16,0,37,55,12,50,28,52,774,416,301,10,17,031,500300,2
1345,"Block Group 1, Census Tract 5101, Cook County, Illinois",39.3,433,101,23,27,0,24,19,28,0,24,31,89,6,1243,185,107,78,0,17,031,510100,1
1346,"Block Group 2, Census Tract 5101, Cook County, Illinois",35.6,565,25,25,66,19,63,61,9,63,14,38,48,45,1139,460,194,266,0,17,031,510100,2
1347,"Block Group 2, Census Tract 5102, Cook County, Illinois",47.6,344,8,0,3,57,0,26,30,10,30,49,53,71,0,744,6,706,0,17,031,510200,2
1348,"Block Group 1, Census Tract 5102, Cook County, Illinois",40.5,336,13,17,18,19,26,20,10,69,0,33,39,36,663,341,94,234,0,17,031,510200,1
1349,"Block Group 3, Census Tract 5102, Cook County, Illinois",48.9,358,58,27,24,7,0,19,57,14,53,23,20,45,60,993,3,989,1,17,031,510200,3
1350,"Block Group 3, Census Tract 5103, Cook County, Illinois",40.7,300,62,70,24,8,0,0,24,16,17,10,20,11,0,741,0,741,0,17,031,510300,3
1351,"Block Group 2, Census Tract 5103, Cook County, Illinois",34.0,391,142,10,51,27,10,19,26,20,19,0,34,33,10,1211,0,1211,0,17,031,510300,2
1352,"Block Group 4, Census Tract 5103, Cook County, Illinois",43.4,762,36,9,50,169,65,17,0,58,43,123,34,65,0,2008,0,2008,0,17,031,510300,4
1353,"Block Group 1, Census Tract 5103, Cook County, Illinois",41.8,419,72,44,29,0,53,17,20,8,15,30,30,69,7,1283,17,1260,0,17,031,510300,1
1354,"Block Group 1, Census Tract 5201, Cook County, Illinois",34.4,533,53,29,30,67,62,22,28,6,16,67,72,14,1763,256,166,66,0,17,031,520100,1
